Data from blue_shiny_book_FLMS001491_00079.txt Node
Date: Wed Feb 08 15:27:32 GMT 2017
User: dcchb
Spectrometer: FLMS00149
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
341.393	-23.18
341.776	-23.18
342.16	-23.18
342.543	-53.46
342.927	-86.9
343.31	-75.61
343.693	-61.37
344.077	-53.46
344.46	-52.56
344.843	-47.58
345.226	-35.38
345.61	-26.34
345.993	-21.82
346.376	-18.43
346.759	26.99
347.142	12.3
347.525	27.44
347.908	56.82
348.291	84.16
348.674	89.36
349.057	95.46
349.44	147.89
349.823	146.76
350.206	160.77
350.588	195.57
350.971	224.05
351.354	229.7
351.737	248.68
352.119	250.94
352.502	284.16
352.884	273.31
353.267	304.27
353.65	296.81
354.032	294.1
354.414	306.76
354.797	326.42
355.179	338.4
355.562	334.1
355.944	327.77
356.326	337.49
356.709	335.68
357.091	346.98
357.473	358.96
357.855	348.79
358.238	365.96
358.62	353.08
359.002	348.11
359.384	365.96
359.766	357.6
360.148	336.36
360.53	335.01
360.912	337.27
361.294	369.35
361.676	356.02
362.057	339.75
362.439	327.55
362.821	340.88
363.203	326.87
363.584	330.26
363.966	349.02
364.348	343.37
364.729	336.14
365.111	332.29
365.493	335.46
365.874	317.38
366.256	321.67
366.637	325.74
367.019	332.07
367.4	325.97
367.781	305.4
368.163	346.53
368.544	327.55
368.925	330.49
369.306	353.31
369.688	326.19
370.069	335.01
370.45	337.72
370.831	317.83
371.212	319.19
371.593	342.69
371.974	334.33
372.355	352.41
372.736	326.87
373.117	344.27
373.498	338.4
373.879	344.95
374.26	340.88
374.641	331.84
375.021	331.84
375.402	340.43
375.783	339.52
376.163	361.9
376.544	368.68
376.925	359.86
377.305	358.51
377.686	369.13
378.066	340.2
378.447	373.2
378.827	364.38
379.208	362.58
379.588	356.02
379.968	352.86
380.349	354.89
380.729	352.18
381.109	361.9
381.489	361.9
381.87	381.33
382.25	382.69
382.63	415.46
383.01	363.03
383.39	396.7
383.77	410.26
384.15	387.21
384.53	390.6
384.91	392.86
385.29	412.07
385.67	409.58
386.049	395.79
386.429	410.48
386.809	405.06
387.189	422.23
387.568	421.78
387.948	435.12
388.328	413.2
388.707	403.03
389.087	414.1
389.466	421.1
389.846	460.2
390.225	426.75
390.605	437.38
390.984	442.57
391.363	447.54
391.743	446.87
392.122	455.23
392.501	447.09
392.881	472.4
393.26	476.92
393.639	471.27
394.018	460.43
394.397	489.58
394.776	466.98
395.155	475.79
395.534	496.36
395.913	475.79
396.292	490.93
396.671	499.75
397.05	509.92
397.429	495.91
397.808	495.91
398.186	523.47
398.565	516.02
398.944	512.85
399.323	525.96
399.701	533.64
400.08	552.63
400.458	550.37
400.837	544.04
401.215	571.38
401.594	545.4
401.972	555.11
402.351	558.28
402.729	574.77
403.107	574.1
403.486	572.97
403.864	576.58
404.242	587.2
404.62	604.83
404.999	607.54
405.377	629.69
405.755	606.41
406.133	626.07
406.511	618.16
406.889	626.98
407.267	640.53
407.645	667.2
408.023	680.53
408.401	662
408.779	662.45
409.156	667.43
409.534	670.36
409.912	679.63
410.29	701.55
410.667	732.06
411.045	765.95
411.422	749.23
411.8	759.4
412.178	760.08
412.555	758.27
412.933	756.24
413.31	797.37
413.687	814.31
414.065	798.27
414.442	817.03
414.819	838.95
415.197	855.67
415.574	829.23
415.951	866.52
416.328	875.1
416.705	890.47
417.082	875.1
417.46	879.85
417.837	936.12
418.214	902.45
418.591	927.08
418.967	943.35
419.344	934.99
419.721	941.54
420.098	939.28
420.475	980.64
420.852	1002.33
421.228	990.58
421.605	1025.16
421.982	1004.14
422.358	1017.7
422.735	1061.77
423.111	1031.48
423.488	1076
423.864	1071.48
424.241	1099.5
424.617	1103.12
424.994	1101.09
425.37	1097.7
425.746	1141.76
426.123	1137.02
426.499	1120.97
426.875	1192.38
427.251	1203.91
427.627	1208.88
428.003	1238.26
428.379	1218.82
428.756	1246.39
429.132	1258.82
429.507	1274.64
429.883	1331.14
430.259	1325.94
430.635	1355.77
431.011	1362.55
431.387	1400.74
431.763	1419.95
432.138	1420.63
432.514	1452.72
432.89	1484.13
433.265	1491.13
433.641	1497.23
434.016	1497.01
434.392	1551.7
434.767	1571.13
435.143	1565.48
435.518	1586.72
435.894	1614.07
436.269	1641.19
436.644	1678.92
437.02	1697.46
437.395	1672.37
437.77	1736.1
438.145	1733.84
438.52	1764.12
438.895	1775.87
439.271	1778.58
439.646	1824.23
440.021	1855.19
440.395	1841.41
440.77	1853.84
441.145	1905.81
441.52	1960.95
441.895	1926.83
442.27	1947.17
442.645	1971.8
443.019	2013.15
443.394	1974.28
443.769	2016.77
444.143	1987.62
444.518	2025.81
444.892	2042.31
445.267	2070.1
445.641	2096.09
446.016	2136.09
446.39	2156.88
446.764	2160.27
447.139	2158.91
447.513	2177.44
447.887	2187.84
448.262	2176.76
448.636	2221.28
449.01	2230.1
449.384	2229.87
449.758	2230.1
450.132	2307.38
450.506	2315.07
450.88	2359.13
451.254	2324.33
451.628	2380.38
452.002	2422.63
452.376	2444.78
452.75	2478.9
453.123	2470.54
453.497	2529.3
453.871	2565.91
454.244	2607.94
454.618	2579.69
454.992	2655.17
455.365	2640.48
455.739	2706.92
456.112	2733.81
456.486	2781.49
456.859	2830.98
457.232	2880.93
457.606	2869.18
457.979	2938.33
458.352	2979.68
458.725	3024.2
459.099	3086.57
459.472	3106.46
459.845	3128.15
460.218	3165.67
460.591	3223.97
460.964	3204.31
461.337	3276.62
461.71	3354.81
462.083	3403.4
462.456	3418.09
462.829	3444.08
463.201	3503.74
463.574	3529.27
463.947	3592.32
464.32	3637.74
464.692	3703.73
465.065	3721.58
465.438	3775.82
465.81	3793.22
466.183	3824.63
466.555	3917.28
466.928	3995.7
467.3	3985.3
467.672	4021.24
468.045	4153.44
468.417	4200.89
468.789	4204.51
469.161	4293.32
469.534	4354.33
469.906	4460.55
470.278	4486.31
470.65	4528.12
471.022	4591.16
471.394	4674.1
471.766	4736.02
472.138	4802.91
472.51	4878.61
472.882	4936.69
473.253	5061.43
473.625	5119.06
473.997	5234.09
474.369	5270.24
474.74	5312.73
475.112	5424.36
475.484	5501.88
475.855	5653.51
476.227	5618.26
476.598	5791.36
476.97	5862.54
477.341	5957.46
477.713	6049.66
478.084	6074.97
478.455	6233.38
478.827	6335.3
479.198	6498.69
479.569	6500.27
479.94	6721.96
480.311	6790.43
480.682	6938.22
481.053	7070.42
481.424	7217.31
481.795	7307.25
482.166	7416.18
482.537	7507.02
482.908	7618.88
483.279	7671.99
483.65	7849.38
484.021	8018.19
484.391	8088.7
484.762	8196.49
485.133	8318.98
485.503	8428.8
485.874	8635.8
486.244	8721
486.615	8882.13
486.985	9018.39
487.356	9156.02
487.726	9200.31
488.097	9462
488.467	9429.91
488.837	9710.35
489.207	9858.14
489.578	9977.69
489.948	10007.07
490.318	10196.21
490.688	10269.43
491.058	10455.87
491.428	10591.23
491.798	10732.02
492.168	10916.42
492.538	11087.49
492.908	11173.36
493.278	11197.09
493.648	11219.24
494.017	11388.5
494.387	11511.21
494.757	11633.47
495.126	11720.92
495.496	11883.18
495.866	11971.99
496.235	12052.66
496.605	12237.74
496.974	12329.72
497.344	12454.01
497.713	12536.94
498.082	12587.34
498.452	12821.68
498.821	12869.37
499.19	12926.09
499.559	13055.8
499.928	13096.25
500.298	13171.05
500.667	13310.26
501.036	13329.47
501.405	13526.75
501.774	13497.6
502.143	13720.19
502.512	13700.76
502.88	13810.81
503.249	13914.76
503.618	14030.69
503.987	14234.53
504.356	14332.6
504.724	14335.54
505.093	14343.68
505.462	14456.89
505.83	14610.11
506.199	14599.26
506.567	14849.43
506.936	14911.8
507.304	15055.07
507.672	15117.22
508.041	15184.11
508.409	15325.57
508.777	15491.44
509.145	15681.27
509.514	15617.09
509.882	15826.58
510.25	15928.72
510.618	15960.58
510.986	16136.4
511.354	16271.76
511.722	16356.96
512.09	16589.49
512.458	16560.12
512.826	16754.01
513.193	16647.34
513.561	16738.42
513.929	16909.03
514.297	17060.44
514.664	17183.83
515.032	17130.5
515.4	17428.79
515.767	17422.47
516.135	17648.9
516.502	17615
516.869	17989.91
517.237	18050.47
517.604	18048.66
517.972	18330.92
518.339	18356.23
518.706	18464.47
519.073	18604.81
519.44	18741.53
519.808	18815.2
520.175	18772.49
520.542	19089.09
