Data from White_reflection_standard_FLMS001491_011.txt Node
Date: Tue Feb 07 10:31:57 GMT 2017
User: dcchb
Spectrometer: FLMS00149
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
341.393	-25.96
341.776	-25.96
342.16	-25.96
342.543	-57.37
342.927	-55.79
343.31	-60.99
343.693	-60.76
344.077	-76.58
344.46	-64.83
344.843	-39.52
345.226	-36.13
345.61	-28.9
345.993	-28.9
346.376	-13.08
346.759	17.43
347.142	11.55
347.525	33.7
347.908	79.35
348.291	61.04
348.674	102.17
349.057	104.43
349.44	138.33
349.823	148.72
350.206	186.92
350.588	236.63
350.971	253.13
351.354	259.23
351.737	276.18
352.119	309.62
352.502	303.07
352.884	313.24
353.267	317.08
353.65	336.29
354.032	356.18
354.414	353.01
354.797	370.87
355.179	394.14
355.562	355.27
355.944	386.91
356.326	407.02
356.709	409.06
357.091	373.8
357.473	388.27
357.855	418.32
358.238	410.19
358.62	419
359.002	409.51
359.384	388.94
359.766	398.44
360.148	399.57
360.53	389.4
360.912	419.23
361.294	387.14
361.676	396.85
362.057	415.84
362.439	419.68
362.821	410.41
363.203	413.12
363.584	407.93
363.966	397.98
364.348	409.96
364.729	419
365.111	412.45
365.493	425.55
365.874	400.47
366.256	406.35
366.637	420.36
367.019	410.19
367.4	423.07
367.781	429.62
368.163	423.97
368.544	422.39
368.925	424.65
369.306	431.43
369.688	419.45
370.069	410.86
370.45	435.27
370.831	435.95
371.212	436.85
371.593	421.94
371.974	438.66
372.355	424.88
372.736	441.37
373.117	446.57
373.498	444.99
373.879	464.2
374.26	460.36
374.641	447.02
375.021	436.17
375.402	439.79
375.783	495.61
376.163	513.01
376.544	480.02
376.925	494.03
377.305	468.04
377.686	478.66
378.066	491.77
378.447	491.31
378.827	491.31
379.208	502.61
379.588	511.2
379.968	519.34
380.349	519.56
380.729	516.62
381.109	538.55
381.489	532.44
381.87	541.93
382.25	542.39
382.63	546.91
383.01	550.52
383.39	559.34
383.77	557.3
384.15	561.37
384.53	579.22
384.91	571.99
385.29	579
385.67	604.76
386.049	629.39
386.429	620.8
386.809	626.9
387.189	628.49
387.568	619.9
387.948	646.56
388.328	621.71
388.707	644.53
389.087	637.98
389.466	663.06
389.846	679.78
390.225	696.28
390.605	696.51
390.984	686.79
391.363	694.02
391.743	731.31
392.122	718.88
392.501	727.01
392.881	724.75
393.26	753
393.639	755.49
394.018	779.22
394.397	786.22
394.776	784.64
395.155	767.69
395.534	785.77
395.913	781.25
396.292	806.79
396.671	812.89
397.05	848.82
397.429	837.75
397.808	844.3
398.186	854.92
398.565	859.89
398.944	863.06
399.323	862.38
399.701	901.47
400.08	908.7
400.458	926.78
400.837	924.52
401.215	934.24
401.594	957.29
401.972	935.82
402.351	942.83
402.729	972.66
403.107	977.63
403.486	975.37
403.864	992.77
404.242	1012.88
404.62	1037.29
404.999	1032.54
405.377	1036.84
405.755	1053.56
406.133	1074.35
406.511	1076.16
406.889	1101.24
407.267	1128.59
407.645	1132.65
408.023	1142.37
408.401	1148.25
408.779	1180.11
409.156	1208.81
409.534	1209.04
409.912	1199.54
410.29	1235.02
410.667	1265.31
411.045	1293.33
411.422	1282.25
411.8	1301.01
412.178	1332.42
412.555	1348.02
412.933	1341.24
413.31	1393.21
413.687	1399.54
414.065	1414.91
414.442	1413.32
414.819	1443.83
415.197	1453.55
415.574	1460.1
415.951	1511.17
416.328	1513.43
416.705	1507.79
417.082	1534.23
417.46	1565.41
417.837	1587.78
418.214	1625.07
418.591	1597.05
418.967	1613.55
419.344	1612.64
419.721	1641.12
420.098	1648.12
420.475	1690.38
420.852	1714.33
421.228	1731.28
421.605	1733.77
421.982	1765.63
422.358	1766.54
422.735	1820.09
423.111	1771.51
423.488	1839.98
423.864	1864.39
424.241	1871.39
424.617	1896.93
424.994	1928.57
425.37	1970.82
425.746	1948.23
426.123	1989.81
426.499	1988.9
426.875	2011.05
427.251	2058.05
427.627	2097.15
428.003	2108.9
428.379	2169.46
428.756	2157.94
429.132	2225.73
429.507	2221.21
429.883	2260.99
430.259	2291.04
430.635	2307.99
431.011	2363.13
431.387	2411.94
431.763	2458.27
432.138	2458.04
432.514	2463.47
432.89	2521.32
433.265	2554.76
433.641	2595.89
434.016	2619.62
434.392	2679.73
434.767	2726.51
435.143	2745.04
435.518	2736
435.894	2789.56
436.269	2814.87
436.644	2850.12
437.02	2887.18
437.395	2898.48
437.77	2931.02
438.145	3048.76
438.52	3012.38
438.895	3065.94
439.271	3058.7
439.646	3119.49
440.021	3157.01
440.395	3142.77
440.77	3160.85
441.145	3213.96
441.52	3310
441.895	3264.35
442.27	3304.8
442.645	3353.61
443.019	3366.49
443.394	3388.41
443.769	3406.49
444.143	3406.49
444.518	3489.2
444.892	3438.58
445.267	3546.83
445.641	3510.22
446.016	3554.96
446.39	3614.85
446.764	3594.28
447.139	3601.29
447.513	3646.26
447.887	3660.27
448.262	3683.55
448.636	3766.03
449.01	3774.84
449.384	3806.26
449.758	3854.62
450.132	3893.49
450.506	3926.03
450.88	3956.53
451.254	3921.06
451.628	4028.17
452.002	4097.77
452.376	4104.78
452.75	4130.32
453.123	4181.84
453.497	4248.05
453.871	4263.87
454.244	4397.65
454.618	4388.61
454.992	4423.64
455.365	4447.82
455.739	4561.72
456.112	4564.65
456.486	4674.48
456.859	4691.2
457.232	4784.99
