Data from No_light_on_white_reflection_standard_FLMS001491_097.txt Node
Date: Tue Feb 07 10:33:11 GMT 2017
User: dcchb
Spectrometer: FLMS00149
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
341.393	-11.82
341.776	-11.82
342.16	-11.82
342.543	-63.57
342.927	-70.13
343.31	-87.07
343.693	-86.85
344.077	-71.03
344.46	-63.35
344.843	-33.52
345.226	-45.27
345.61	-10.92
345.993	-7.3
346.376	-12.73
346.759	19.36
347.142	30.89
347.525	59.36
347.908	39.48
348.291	77.89
348.674	82.41
349.057	108.63
349.44	118.12
349.823	134.62
350.206	151.11
350.588	170.77
350.971	191.56
351.354	209.19
351.737	217.55
352.119	225.91
352.502	259.13
352.884	252.58
353.267	260.04
353.65	262.3
354.032	259.58
354.414	283.54
354.797	303.42
355.179	314.27
355.562	274.27
355.944	298.23
356.326	295.06
356.709	311.56
357.091	319.24
357.473	318.34
357.855	294.38
358.238	303.2
358.62	289.87
359.002	312.24
359.384	298.45
359.766	319.92
360.148	307.72
360.53	303.42
360.912	301.39
361.294	295.06
361.676	309.98
362.057	286.7
362.439	272.46
362.821	295.29
363.203	282.18
363.584	301.16
363.966	300.49
364.348	301.39
364.729	290.09
365.111	300.49
365.493	279.7
365.874	273.82
366.256	279.92
366.637	281.05
367.019	293.48
367.4	292.8
367.781	271.56
368.163	280.15
368.544	283.09
368.925	268.17
369.306	262.3
369.688	266.36
370.069	278.34
370.45	272.01
370.831	278.57
371.212	281.96
371.593	290.32
371.974	284.22
372.355	281.96
372.736	264.33
373.117	257.55
373.498	266.36
373.879	274.5
374.26	291.22
374.641	280.15
375.021	270.88
375.402	289.19
375.783	294.16
376.163	268.62
376.544	264.78
376.925	284.22
377.305	268.4
377.686	263.43
378.066	280.83
378.447	281.05
378.827	280.6
379.208	282.18
379.588	283.99
379.968	288.28
380.349	277.44
380.729	298
