Data from carpet_green_FLMS001491_00074.txt Node
Date: Wed Feb 08 10:35:50 GMT 2017
User: dcchb
Spectrometer: FLMS00149
Trigger mode: 0
Integration Time (sec): 2.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
341.393	8.33
341.776	8.33
342.16	8.33
342.543	-60.14
342.927	-38.45
343.31	-46.58
343.693	-66.02
344.077	-55.62
344.46	-68.05
344.843	-42.51
345.226	-46.58
345.61	-52.91
345.993	-19.24
346.376	-11.33
346.759	23.93
347.142	13.98
347.525	32.97
347.908	71.83
348.291	71.83
348.674	77.94
349.057	116.35
349.44	112.96
349.823	126.75
350.206	157.03
350.588	186.18
350.971	185.5
351.354	197.03
351.737	218.05
352.119	221.89
352.502	245.39
352.884	247.42
353.267	234.99
353.65	260.3
354.032	274.54
354.414	272.73
354.797	268.89
355.179	294.65
355.562	284.94
355.944	306.86
356.326	296.46
356.709	304.6
357.091	307.53
357.473	329.23
357.855	311.38
358.238	301.43
358.62	312.73
359.002	300.08
359.384	296.91
359.766	310.7
360.148	309.79
360.53	307.08
360.912	304.6
361.294	305.5
361.676	308.66
362.057	311.83
362.439	292.85
362.821	299.4
363.203	291.94
363.584	298.95
363.966	300.98
364.348	297.82
364.729	283.35
365.111	282.68
365.493	272.28
365.874	293.52
366.256	285.61
366.637	265.05
367.019	308.44
367.4	272.05
367.781	284.26
368.163	292.17
368.544	278.61
368.925	282.68
369.306	272.73
369.688	276.35
370.069	280.87
370.45	290.59
370.831	267.99
371.212	278.61
371.593	279.29
371.974	286.74
372.355	284.48
372.736	292.39
373.117	262.79
373.498	273.18
373.879	289.46
374.26	286.29
374.641	282.68
375.021	291.49
375.402	297.37
375.783	286.07
376.163	279.96
376.544	266.63
376.925	276.8
377.305	300.3
377.686	289.23
378.066	283.35
378.447	277.93
378.827	305.73
379.208	313.41
379.588	287.87
379.968	288.33
380.349	268.67
380.729	298.72
381.109	288.33
381.489	285.16
381.87	304.14
382.25	285.39
382.63	293.75
383.01	302.34
383.39	314.31
383.77	301.66
384.15	277.7
384.53	298.04
384.91	326.29
385.29	272.28
385.67	292.85
386.049	305.05
386.429	298.49
386.809	286.74
387.189	301.66
387.568	283.13
387.948	311.83
388.328	285.84
388.707	315.9
389.087	304.14
389.466	310.02
389.846	324.26
390.225	316.8
390.605	325.61
390.984	322.22
391.363	328.1
391.743	305.05
392.122	299.85
392.501	296.69
392.881	307.76
393.26	318.38
393.639	301.88
394.018	301.66
394.397	302.79
394.776	300.98
395.155	311.15
395.534	313.86
395.913	308.66
396.292	326.06
396.671	320.87
397.05	319.74
397.429	337.14
397.808	329.68
398.186	310.7
398.565	296.46
398.944	312.96
399.323	315.67
399.701	319.51
400.08	321.09
400.458	332.84
400.837	337.82
401.215	340.75
401.594	316.35
401.972	306.18
402.351	321.09
402.729	311.15
403.107	340.3
403.486	338.95
403.864	328.32
404.242	323.13
404.62	329
404.999	309.34
405.377	327.42
405.755	328.32
406.133	323.35
406.511	338.49
406.889	325.84
407.267	301.88
407.645	343.47
408.023	335.33
408.401	332.62
408.779	345.73
409.156	334.2
409.534	347.76
409.912	329.23
410.29	335.78
410.667	340.53
411.045	352.73
411.422	341.88
411.8	343.24
412.178	344.37
412.555	380.07
412.933	334.43
413.31	338.49
413.687	337.36
414.065	364.03
414.442	350.7
414.819	343.69
415.197	344.14
415.574	338.27
415.951	349.34
416.328	342.56
416.705	359.28
417.082	343.47
417.46	367.19
417.837	387.98
418.214	347.76
418.591	359.96
418.967	378.72
419.344	353.86
419.721	345.5
420.098	366.52
420.475	359.96
420.852	360.87
421.228	361.77
421.605	366.97
421.982	361.77
422.358	378.49
422.735	359.28
423.111	366.06
423.488	362.45
423.864	362.22
424.241	366.29
424.617	364.48
424.994	376.69
425.37	351.6
425.746	377.59
426.123	388.89
426.499	401.09
426.875	376.91
427.251	394.76
427.627	399.74
428.003	380.53
428.379	377.36
428.756	378.04
429.132	399.06
429.507	371.71
429.883	390.7
430.259	406.74
430.635	373.75
431.011	405.38
431.387	393.41
431.763	400.19
432.138	398.83
